id,treadmill,speed,terrain,trial,strides,drops,strides.cut,strides.new.length,h.original,h.random,h.contiguous
H1048,SP,1p0,flat,2,50,0.02,1,49,0.37250126481196,0.408726038460365,0.377065327609019
H2002,SP,0p25,flat,1,50,0.02,1,49,0.475369329505944,0.460430265506199,0.459511903792165
H2002,SP,0p25,flat,2,50,0.02,1,49,0.558204900006023,0.550226838868323,0.603464527479806
H2002,SP,0p5,flat,1,50,0.02,1,49,0.742769822237799,0.740454452505758,0.745890119140865
H2002,SP,0p5,flat,2,50,0.02,1,49,0.665370256696241,0.66592126284998,0.66790591168488
H2002,SP,0p75,flat,1,50,0.02,1,49,0.76761240913124,0.750582132786123,0.768163650903072
H2002,SP,0p75,flat,2,50,0.02,1,49,0.408662573542132,0.496973223496204,0.389933434518923
H2002,SP,1p0,flat,1,50,0.02,1,49,0.570009582996377,0.541983707376741,0.582722760554145
H2002,SP,1p0,flat,2,50,0.02,1,49,0.548251262027073,0.53391786293119,0.522663009398303
H2007,SP,0p25,flat,1,50,0.02,1,49,0.685155233387049,0.664109800283899,0.616509742979435
H2007,SP,0p25,flat,2,50,0.02,1,49,0.47315340594496,0.496364417947237,0.466446689377955
H2007,SP,0p5,flat,1,50,0.02,1,49,0.58266185676275,0.577185086621144,0.566038372498041
H2007,SP,0p5,flat,2,50,0.02,1,49,0.730531888695929,0.739720602994525,0.733989582342086
H2007,SP,0p75,flat,1,50,0.02,1,49,0.731867749868769,0.787041486784854,0.729967337057895
H2007,SP,0p75,flat,2,50,0.02,1,49,0.768179784468543,0.751282218735928,0.733696530597002
H2007,SP,1p0,flat,1,50,0.02,1,49,0.525332675778617,0.519744305383176,0.524663595682628
H2007,SP,1p0,flat,2,50,0.02,1,49,0.554832212441445,0.577317839059343,0.711394136315579
H2008,SP,0p25,flat,1,50,0.02,1,49,0.937250128201442,0.947845271988628,0.935351650990873
H2008,SP,0p25,flat,2,50,0.02,1,49,0.846597030094449,0.799241889664197,0.847043456205207
H2008,SP,0p5,flat,1,50,0.02,1,49,0.710506640571641,0.777138911940287,0.745179300252515
H2008,SP,0p5,flat,2,50,0.02,1,49,0.766963046598214,0.757330060212249,0.770671902159855
H2008,SP,0p75,flat,1,50,0.02,1,49,0.705185443433174,0.714066015275257,0.704096514203675
H2008,SP,0p75,flat,2,50,0.02,1,49,0.286662610206439,0.269174238381138,0.248095354944556
H2008,SP,1p0,flat,1,50,0.02,1,49,0.732620420943592,0.727715431314628,0.672717351636586
H2008,SP,1p0,flat,2,50,0.02,1,49,0.726219599863719,0.727760722967573,0.714894419209933
H2010,SP,0p25,flat,1,50,0.02,1,49,0.716613016181265,0.745034374677608,0.73445446706233
H2010,SP,0p25,flat,2,50,0.02,1,49,0.663664395184875,0.688190764473929,0.685165286425655
H2010,SP,0p5,flat,1,50,0.02,1,49,0.810238847809135,0.792756946883869,0.801898691854345
H2010,SP,0p5,flat,2,50,0.02,1,49,0.575059645054917,0.625457277762198,0.563082416658366
H2010,SP,0p75,flat,1,50,0.02,1,49,0.794976988881805,0.829986009887407,0.792170017568553
H2010,SP,0p75,flat,2,50,0.02,1,49,0.570479396177902,0.609083592824716,0.576606098611472
H2010,SP,1p0,flat,1,50,0.02,1,49,0.663469525080611,0.685975539402082,0.677020980225896
H2010,SP,1p0,flat,2,50,0.02,1,49,0.867770153332288,0.871996058158573,0.850096932839693
H2013,SP,0p25,flat,1,50,0.02,1,49,0.592479921392612,0.598195710985172,0.582780269493144
H2013,SP,0p25,flat,2,50,0.02,1,49,0.612829336792072,0.587486868223629,0.597592734544159
H2013,SP,0p5,flat,1,50,0.02,1,49,0.853232713615738,0.859539050911124,0.839101922378039
H2013,SP,0p5,flat,2,50,0.02,1,49,0.723223737661935,0.716468941062194,0.699395347237024
H2013,SP,0p75,flat,1,50,0.02,1,49,0.72584216012791,0.742389937092913,0.725976434556745
H2013,SP,0p75,flat,2,50,0.02,1,49,0.774755868230719,0.783156629620266,0.799553619371311
H2013,SP,1p0,flat,1,50,0.02,1,49,0.651760549973473,0.658072690351934,0.662527009956098
H2013,SP,1p0,flat,2,50,0.02,1,49,0.820162967534888,0.819421815721711,0.829041752954984
H2015,SP,0p25,flat,1,50,0.02,1,49,0.80002151461227,0.78339632014129,0.790970166126238
H2015,SP,0p25,flat,2,50,0.02,1,49,0.785426501359257,0.778059665154721,0.818229628605982
H2015,SP,0p5,flat,1,50,0.02,1,49,0.835435681160014,0.86500767619536,0.831184872849085
H2015,SP,0p5,flat,2,50,0.02,1,49,0.560654973577387,0.480273044380614,0.585146881745334
H2015,SP,0p75,flat,1,50,0.02,1,49,0.891274283536034,0.90467322638973,0.899775144971698
H2015,SP,0p75,flat,2,50,0.02,1,49,0.781337912154699,0.759230143994307,0.769921847514735
H2015,SP,1p0,flat,1,50,0.02,1,49,0.451636272391897,0.455361901916901,0.428515626666616
H2015,SP,1p0,flat,2,50,0.02,1,49,0.677543721038423,0.669867550809744,0.627769735031547
H2017,SP,0p25,flat,1,50,0.02,1,49,0.496046738302379,0.480152182058573,0.483240640776456
H2017,SP,0p25,flat,2,50,0.02,1,49,0.615276440274228,0.61819374126959,0.621866578400011
H2017,SP,0p5,flat,1,50,0.02,1,49,0.571496712378689,0.564053659995136,0.576567157493501
H2017,SP,0p5,flat,2,50,0.02,1,49,0.575319656358398,0.566069821704244,0.533894790482609
H2017,SP,0p75,flat,1,50,0.02,1,49,0.714580078649875,0.7200704737446,0.716785832525032
H2017,SP,0p75,flat,2,50,0.02,1,49,0.789548119851899,0.767765107314815,0.783337801344076
H2017,SP,1p0,flat,1,50,0.02,1,49,0.837096679499463,0.838643729304563,0.841427179704818
H2017,SP,1p0,flat,2,50,0.02,1,49,0.73973881297348,0.748255241933516,0.730567432173125
H2020,SP,0p25,flat,1,50,0.02,1,49,0.92541686199458,0.921586406119714,0.925474623746681
H2020,SP,0p25,flat,2,50,0.02,1,49,0.794625289609307,0.817465541439565,0.787325988428039
H2020,SP,0p5,flat,1,50,0.02,1,49,0.552354983304026,0.539040682183616,0.577557634609339
H2020,SP,0p5,flat,2,50,0.02,1,49,0.694362974659878,0.669607525099635,0.682229192215231
H2020,SP,0p75,flat,1,50,0.02,1,49,0.679604512160276,0.669136158325836,0.683180322503839
H2020,SP,0p75,flat,2,50,0.02,1,49,0.526489354271897,0.528407839501656,0.539801137950086
H2020,SP,1p0,flat,1,50,0.02,1,49,0.479469761424204,0.468580451004748,0.460017835321853
H2020,SP,1p0,flat,2,50,0.02,1,49,0.605087662410073,0.569064144720383,0.588681096898095
H2021,SP,0p25,flat,1,50,0.02,1,49,0.964061466911865,0.965312067331106,0.97294280277001
H2021,SP,0p25,flat,2,50,0.02,1,49,0.858754932489018,0.856141836293174,0.847632252340794
H2021,SP,0p5,flat,1,50,0.02,1,49,0.769126622511192,0.749878616199716,0.743421813748238
H2021,SP,0p5,flat,2,50,0.02,1,49,0.853980252212826,0.842892469102417,0.854565124168587
H2021,SP,0p75,flat,1,50,0.02,1,49,0.395929347533667,0.305053233416801,0.440851267360012
H2021,SP,0p75,flat,2,50,0.02,1,49,0.920508992434022,0.916013026054029,0.923572506771025
H2021,SP,1p0,flat,1,50,0.02,1,49,0.978152398260452,0.977489333629133,0.978103589531131
H2021,SP,1p0,flat,2,50,0.02,1,49,0.481775597221009,0.482696351364903,0.471960847045258
H2022,SP,0p25,flat,1,50,0.02,1,49,0.844271753713742,0.850348631518286,0.848361324892716
H2022,SP,0p25,flat,2,50,0.02,1,49,0.804330502002808,0.789414668924561,0.823441916741842
H2022,SP,0p5,flat,1,50,0.02,1,49,0.605950634818478,0.633201338532568,0.589875431995723
H2022,SP,0p5,flat,2,50,0.02,1,49,0.679339334918502,0.667040954879523,0.694734147047376
H2022,SP,0p75,flat,1,50,0.02,1,49,0.467566304727054,0.474833508403817,0.456076828088683
H2022,SP,0p75,flat,2,50,0.02,1,49,0.544377599277885,0.535450060431333,0.587528906302088
H2022,SP,1p0,flat,1,50,0.02,1,49,0.56543109079863,0.544709256141176,0.571820716998373
H2022,SP,1p0,flat,2,50,0.02,1,49,0.637214187441593,0.63150363489101,0.646661540696082
H2023,SP,0p25,flat,1,50,0.02,1,49,0.903616041469961,0.908850020876946,0.907307763831977
H2023,SP,0p25,flat,2,50,0.02,1,49,0.91167590577032,0.914121297187285,0.915556788099517
H2023,SP,0p5,flat,1,50,0.02,1,49,0.880525803491032,0.876972625496772,0.87040701535382
H2023,SP,0p5,flat,2,50,0.02,1,49,0.879565058404175,0.879289265335807,0.875833399472603
H2023,SP,0p75,flat,1,50,0.02,1,49,0.680843159724812,0.659200765180588,0.678652996145797
H2023,SP,0p75,flat,2,50,0.02,1,49,0.463727314086377,0.508036201644723,0.432362826297398
H2023,SP,1p0,flat,1,50,0.02,1,49,0.817377721418047,0.814943511868774,0.834694209612621
H2023,SP,1p0,flat,2,50,0.02,1,49,0.711623218445688,0.73482282179205,0.736584754832634
H2025,SP,0p25,flat,1,50,0.02,1,49,0.643660092440117,0.647490113327736,0.672621923056079
H2025,SP,0p25,flat,2,50,0.02,1,49,0.976174409935413,0.972919219583198,0.96841664753148
H2025,SP,0p5,flat,1,50,0.02,1,49,0.730213718760958,0.732548157757659,0.72069243672834
H2025,SP,0p5,flat,2,50,0.02,1,49,0.962083769507784,0.963232468122833,0.9620091124978
H2025,SP,0p75,flat,1,50,0.02,1,49,0.507377362802976,0.430214361079237,0.501010458180691
H2025,SP,0p75,flat,2,50,0.02,1,49,0.682606695154315,0.707834549230369,0.713801637369023
H2025,SP,1p0,flat,1,50,0.02,1,49,0.647289705036478,0.64080489888676,0.651597521772233
H2025,SP,1p0,flat,2,50,0.02,1,49,0.773692472659696,0.78810951106633,0.753086845124221
H2026,SP,0p25,flat,1,50,0.02,1,49,0.916016842881233,0.919362989252771,0.911911272443748
H2026,SP,0p25,flat,2,50,0.02,1,49,0.627312046190083,0.617739426832403,0.697158037732502
H2026,SP,0p5,flat,1,50,0.02,1,49,0.763828813837682,0.757931845550362,0.785451488030564
H2026,SP,0p5,flat,2,50,0.02,1,49,0.661582128426602,0.650826608652088,0.639781316267123
H2026,SP,0p75,flat,1,50,0.02,1,49,0.595349215782573,0.637721178090872,0.621486271745047
H2026,SP,0p75,flat,2,50,0.02,1,49,0.775009921696046,0.790944227223233,0.830157516157401
H2026,SP,1p0,flat,1,50,0.02,1,49,0.474365967751821,0.470852612933007,0.450171084305431
H2026,SP,1p0,flat,2,50,0.02,1,49,0.813890578763458,0.524854439366473,0.804448885455214
H2027,SP,0p25,flat,1,50,0.02,1,49,0.439642206828708,0.404873866683686,0.448378973095099
H2027,SP,0p25,flat,2,50,0.02,1,49,0.400011833904322,0.437698802313487,0.393941486020518
H2027,SP,0p5,flat,1,50,0.02,1,49,0.357648957996302,0.390148886583884,0.259777784676084
H2027,SP,0p5,flat,2,50,0.02,1,49,0.735618463658372,0.74277580517137,0.747811503356147
H2027,SP,0p75,flat,1,50,0.02,1,49,0.485939513576161,0.49336086214088,0.543072258316048
H2027,SP,0p75,flat,2,50,0.02,1,49,0.614533891482776,0.632091706977311,0.644606434151164
H2027,SP,1p0,flat,1,50,0.02,1,49,0.652789775344347,0.683665982512446,0.660215810710765
H2027,SP,1p0,flat,2,50,0.02,1,49,0.687334404243468,0.655205422649351,0.674518962856866
H2033,SP,0p25,flat,1,50,0.02,1,49,0.777241804548764,0.575874409165116,0.884418215770664
H2033,SP,0p25,flat,2,50,0.02,1,49,0.521538313156495,0.503109161973101,0.91267516953561
H2033,SP,0p5,flat,1,50,0.02,1,49,0.784527940394849,0.749261851685366,0.781531618575129
H2033,SP,0p5,flat,2,50,0.02,1,49,0.784205166844842,0.782719441876485,0.801329376734169
H2033,SP,0p75,flat,1,50,0.02,1,49,0.818115830179412,0.834551045364282,0.79966996684174
H2033,SP,0p75,flat,2,50,0.02,1,49,0.643325800557924,0.644280946113431,0.62256874587533
H2033,SP,1p0,flat,1,50,0.02,1,49,0.593813246534032,0.598578324094953,0.605035736736875
H2033,SP,1p0,flat,2,50,0.02,1,49,0.668213096797665,0.655842565107944,0.692595806900967
H2034,SP,0p25,flat,1,50,0.02,1,49,0.693384984373474,0.677664727891483,0.687405890400899
H2034,SP,0p25,flat,2,50,0.02,1,49,0.499701300391649,0.504718318755476,0.511620213077981
H2034,SP,0p5,flat,1,50,0.02,1,49,0.643001874012874,0.665873179099404,0.724122675522345
H2034,SP,0p5,flat,2,50,0.02,1,49,0.612009452287116,0.622606427575095,0.629452861953017
H2034,SP,0p75,flat,1,50,0.02,1,49,0.456214689303389,0.369695248054057,0.515660473619272
H2034,SP,0p75,flat,2,50,0.02,1,49,0.583760354782231,0.625950778694778,0.626898585699404
H2034,SP,1p0,flat,1,50,0.02,1,49,0.655547805944968,0.647654236432774,0.639273013220423
H2034,SP,1p0,flat,2,50,0.02,1,49,0.58293228684732,0.593166256447478,0.587867367741528
H2036,SP,0p25,flat,1,50,0.02,1,49,0.837138630208688,0.815254405061951,0.834395988676135
H2036,SP,0p25,flat,2,50,0.02,1,49,0.553447410091243,0.609526409842564,0.513264456043266
H2036,SP,0p5,flat,1,50,0.02,1,49,0.553223077966108,0.546120996563808,0.543742532303317
H2036,SP,0p5,flat,2,50,0.02,1,49,0.421019841373917,0.422451394629154,0.430648480211057
H2036,SP,0p75,flat,1,50,0.02,1,49,0.498006543138071,0.504965273470585,0.490222309250592
H2036,SP,0p75,flat,2,50,0.02,1,49,0.565416811505721,0.532572063508045,0.539468507477519
H2036,SP,1p0,flat,1,50,0.02,1,49,0.394501045529266,0.392199319339543,0.409632130838588
H2036,SP,1p0,flat,2,50,0.02,1,49,0.612059476750027,0.602244720068057,0.575126264095424
H2037,SP,0p25,flat,1,50,0.02,1,49,0.543817562956193,0.533293311866273,0.545618018393049
H2037,SP,0p25,flat,2,50,0.02,1,49,0.505543206078506,0.510978691933657,0.522748265969333
H2037,SP,0p5,flat,1,50,0.02,1,49,0.569081703147927,0.5819458268573,0.56783799653299
H2037,SP,0p5,flat,2,50,0.02,1,49,0.514848724212357,0.524667182933229,0.551492249766823
H2037,SP,0p75,flat,1,50,0.02,1,49,0.492084110437039,0.500825413862081,0.483819252354856
H2037,SP,0p75,flat,2,50,0.02,1,49,0.364069371626777,0.390416522711903,0.422940709274207
H2037,SP,1p0,flat,1,50,0.02,1,49,0.752893706603808,0.739216782733069,0.748306187491218
H2037,SP,1p0,flat,2,50,0.02,1,49,0.367654339939034,0.386369475718932,0.34679428436588
H2038,SP,0p25,flat,1,50,0.02,1,49,0.528310120731881,0.53401712135134,0.498525773845171
H2038,SP,0p25,flat,2,50,0.02,1,49,0.623772442958106,0.633087065616704,0.604736531502322
H2038,SP,0p5,flat,1,50,0.02,1,49,0.581289495698446,0.590080675802269,0.589235396593097
H2038,SP,0p5,flat,2,50,0.02,1,49,0.510946662279728,0.511805532052001,0.523339600459989
H2038,SP,0p75,flat,1,50,0.02,1,49,0.541074849855224,0.532403561717275,0.536469545062137
H2038,SP,0p75,flat,2,50,0.02,1,49,0.729463398290298,0.732803332616392,0.736482021626534
H2038,SP,1p0,flat,1,50,0.02,1,49,0.3889355598315,0.409741410230977,0.389308634358746
H2038,SP,1p0,flat,2,50,0.02,1,49,0.742334068650691,0.718001116720029,0.770016010635547
H2039,SP,0p25,flat,1,50,0.02,1,49,0.633418463160674,0.642278764411135,0.637776869935707
H2039,SP,0p25,flat,2,50,0.02,1,49,0.641126782943613,0.659715222181487,0.631062150253972
H2039,SP,0p5,flat,1,50,0.02,1,49,0.517850709231431,0.516359498590566,0.532776356941812
H2039,SP,0p5,flat,2,50,0.02,1,49,0.708318710484839,0.696104101275191,0.709317062449937
H2039,SP,0p75,flat,1,50,0.02,1,49,0.741259219809677,0.762529813186759,0.771333244966653
H2039,SP,0p75,flat,2,50,0.02,1,49,0.779429204843407,0.772035998001728,0.77150539163454
H2039,SP,1p0,flat,1,50,0.02,1,49,0.747339224317427,0.718214979873239,0.729308525170487
H2039,SP,1p0,flat,2,50,0.02,1,49,0.772491552338462,0.791724153316323,0.779370554992343
H2041,SP,0p25,flat,1,50,0.02,1,49,0.759160853221231,0.832408424125433,0.777619835421089
H2041,SP,0p25,flat,2,50,0.02,1,49,0.674588150459889,0.646353712397026,0.667187830926094
H2041,SP,0p5,flat,1,50,0.02,1,49,0.828712590762146,0.59748411878616,0.823279399743564
H2041,SP,0p5,flat,2,50,0.02,1,49,0.911752395210557,0.900367023196413,0.907642919647175
H2041,SP,0p75,flat,1,50,0.02,1,49,0.764231839281723,0.762294658894925,0.762692687562381
H2041,SP,0p75,flat,2,50,0.02,1,49,0.763111820547014,0.746500856107567,0.700349602369917
H2041,SP,1p0,flat,1,50,0.02,1,49,0.881133416542908,0.873356593704183,0.867325971867261
H2041,SP,1p0,flat,2,50,0.02,1,49,0.802656101780623,0.786409296488771,0.823271068994208
H2042,SP,0p25,flat,1,50,0.02,1,49,0.745619374898839,0.76266254564157,0.751107864600707
H2042,SP,0p25,flat,2,50,0.02,1,49,0.564257372516447,0.578053435955246,0.5583970500458
H2042,SP,0p5,flat,1,50,0.02,1,49,0.774920296663344,0.784329623853163,0.787654828563011
H2042,SP,0p5,flat,2,50,0.02,1,49,0.786684705690187,0.799607048910677,0.770177120896221
H2042,SP,0p75,flat,1,50,0.02,1,49,0.810171623225484,0.807788244910341,0.822480547987372
H2042,SP,0p75,flat,2,50,0.02,1,49,0.431853670471212,0.424181985816156,0.398757966433426
H2042,SP,1p0,flat,1,50,0.02,1,49,0.31362967063359,0.312397710997982,0.323658510750773
H2042,SP,1p0,flat,2,50,0.02,1,49,0.6567902438471,0.626015260442174,0.617883847710568
H2052,SP,0p25,flat,1,50,0.02,1,49,0.744034918049383,0.753756291427423,0.75509886190677
H2052,SP,0p25,flat,2,50,0.02,1,49,0.746616028740644,0.760968444121972,0.754932326388482
H2052,SP,0p5,flat,1,50,0.02,1,49,0.683106996480475,0.676791372950926,0.687092216728341
H2052,SP,0p5,flat,2,50,0.02,1,49,0.687216289404981,0.686973643201379,0.689738724685031
H2052,SP,0p75,flat,1,50,0.02,1,49,0.67183610465176,0.675652209200572,0.68575530758943
H2052,SP,0p75,flat,2,50,0.02,1,49,0.647142809006519,0.682433609731899,0.635548212308947
H2052,SP,1p0,flat,1,50,0.02,1,49,0.481124451519106,0.468720977910534,0.463918997537269
H2052,SP,1p0,flat,2,50,0.02,1,49,0.760827196420009,0.789611826894443,0.780843040733452
H2059,SP,0p25,flat,1,50,0.02,1,49,0.681385099926391,0.694822664628572,0.694432711108991
H2059,SP,0p25,flat,2,50,0.02,1,49,0.671428332455855,0.679289823982203,0.657029834915912
H2059,SP,0p5,flat,1,50,0.02,1,49,0.760650708244788,0.737556646002975,0.768376926172876
H2059,SP,0p5,flat,2,50,0.02,1,49,0.567742268201655,0.56776447671723,0.566494177788956
H2059,SP,0p75,flat,1,50,0.02,1,49,0.567754674632805,0.563484459663261,0.580104195880801
H2059,SP,0p75,flat,2,50,0.02,1,49,0.618446095217435,0.588512954808318,0.634449546986678
H2059,SP,1p0,flat,1,50,0.02,1,49,0.693758956759012,0.684749968409305,0.679096668266781
H2059,SP,1p0,flat,2,50,0.02,1,49,0.501766978613815,0.539682032772044,0.50161975680815
H2062,SP,0p25,flat,1,50,0.02,1,49,0.611678589182607,0.574021435989087,0.631507808166098
H2062,SP,0p25,flat,2,50,0.02,1,49,0.584393393675232,0.576509978512777,0.636443990935054
H2062,SP,0p5,flat,1,50,0.02,1,49,0.422853095128064,0.389133924705101,0.38370204608394
H2062,SP,0p5,flat,2,50,0.02,1,49,0.579373656176379,0.596668064120848,0.555663599477768
H2062,SP,0p75,flat,1,50,0.02,1,49,0.438849874304468,0.44065718218466,0.441732714178723
H2062,SP,0p75,flat,2,50,0.02,1,49,0.586458222371022,0.592278130064978,0.571352506205768
H2062,SP,1p0,flat,1,50,0.02,1,49,0.43625029524439,0.481005067503084,0.447679317485242
H2062,SP,1p0,flat,2,50,0.02,1,49,0.540891701170142,0.54175957926806,0.534787547434482
H2072,SP,0p25,flat,1,50,0.02,1,49,0.895707808333177,0.894841505205111,0.888892994182085
H2072,SP,0p25,flat,2,50,0.02,1,49,0.737609964936608,0.736552844614305,0.721466753530751
H2072,SP,0p5,flat,1,50,0.02,1,49,0.556521907391513,0.53906838984887,0.537493132793804
H2072,SP,0p5,flat,2,50,0.02,1,49,0.749006448644219,0.747654281491092,0.745746761100131
H2072,SP,0p75,flat,1,50,0.02,1,49,0.626741260199567,0.610558109435773,0.643578350157084
H2072,SP,0p75,flat,2,50,0.02,1,49,0.903023924374044,0.912277258909566,0.91090638869899
H2082,SP,0p25,flat,1,50,0.02,1,49,0.629186686936008,0.607020657438804,0.610500064663123
H2082,SP,0p25,flat,2,50,0.02,1,49,0.548728315701455,0.547049590237485,0.550160331363008
H2082,SP,0p5,flat,1,50,0.02,1,49,0.452103387351244,0.487305030097538,0.449330259068245
H2082,SP,0p5,flat,2,50,0.02,1,49,0.494787594287458,0.475415960510649,0.467452805586581
H2082,SP,0p75,flat,1,50,0.02,1,49,0.720649960874254,0.71371750544451,0.715642146487387
H2082,SP,0p75,flat,2,50,0.02,1,49,0.682871872860819,0.671300651615766,0.682298281295503
H2082,SP,1p0,flat,1,50,0.02,1,49,0.777931938771095,0.77284538983353,0.818774538896768
H2082,SP,1p0,flat,2,50,0.02,1,49,0.849608564384848,0.850743625963799,0.856701830789169
H2090,SP,0p25,flat,1,50,0.02,1,49,0.734590766319624,0.755124376046587,0.738076535232436
H2090,SP,0p25,flat,2,50,0.02,1,49,0.806244470986765,0.836895512768902,0.798196372254935
H2090,SP,0p5,flat,1,50,0.02,1,49,0.5297179030494,0.508108701842938,0.504525283869845
H2090,SP,0p5,flat,2,50,0.02,1,49,0.587785684014471,0.607515079466174,0.588842505515406
H2090,SP,0p75,flat,1,50,0.02,1,49,0.548432811111615,0.544207680990182,0.550924532388267
H2090,SP,0p75,flat,2,50,0.02,1,49,0.679186030727053,0.693719261384308,0.661599297875165
H2090,SP,1p0,flat,1,50,0.02,1,49,0.387194608419384,0.396920907935054,0.404901657535603
H2090,SP,1p0,flat,2,50,0.02,1,49,0.499846068887828,0.489508806081963,0.498785267439471
H2095,SP,0p25,flat,1,50,0.02,1,49,0.848510262946142,0.839761516870709,0.844310114848716
,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2095,SP,0p5,flat,1,50,0.02,1,49,0.833592828873166,0.825857193192334,0.825295091610677
H2095,SP,0p5,flat,2,50,0.02,1,49,0.948561387404391,0.952429412979101,0.942771787539843
H2095,SP,0p75,flat,1,50,0.02,1,49,0.721638653891756,0.753089029355058,0.722202290476488
H2095,SP,0p75,flat,2,50,0.02,1,49,0.45816997371071,0.436729668850759,0.450295936334222
H2095,SP,1p0,flat,1,50,0.02,1,49,0.574087286830961,0.538162814715097,0.553905078949318
H2095,SP,1p0,flat,2,50,0.02,1,49,0.875725584909064,0.889440117052235,0.888347242730062
,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
H2111,SP,0p25,flat,2,50,0.02,1,49,0.925325196332601,0.90274207494477,0.921457166110591
H2111,SP,0p5,flat,1,50,0.02,1,49,0.837880310419835,0.82603161610759,0.830962289038079
H2111,SP,0p5,flat,2,50,0.02,1,49,0.880738201815391,0.857306660108554,0.856551532471135
H2111,SP,0p75,flat,1,50,0.02,1,49,0.9410889696638,0.933161109121666,0.940104445738815
H2111,SP,0p75,flat,2,50,0.02,1,49,0.681698871656972,0.718478005880004,0.67323053202427
H2111,SP,1p0,flat,1,50,0.02,1,49,0.486999987854622,0.495234885725412,0.520827843745079
